date,country,region,county,city,gt_airbnb,gt_hotel,gt_flights,gt_attraction_1,gt_attraction_2,gt_attraction_3,nights_spent,arrivals,bed_places,avg_length_of_stay,occupancy_rate
2024-08-01,Croatia,City of Zagreb,Grad Zagreb,zagreb,7,59,24,0,0,52,27171764.0,4690985.0,1177999.0,5.79,74.41
2024-09-01,Croatia,City of Zagreb,Grad Zagreb,zagreb,6,78,28,2,0,59,11177605.0,2282184.0,1177999.0,4.9,31.63
2024-10-01,Croatia,City of Zagreb,Grad Zagreb,zagreb,7,79,27,0,0,70,3450236.0,1120644.0,1177999.0,3.08,9.45
2024-11-01,Croatia,City of Zagreb,Grad Zagreb,zagreb,6,81,23,0,0,57,988398.0,444140.0,1177999.0,2.23,2.8
2024-12-01,Croatia,City of Zagreb,Grad Zagreb,zagreb,7,83,26,2,0,41,880186.0,410274.0,1177999.0,2.15,2.41
2025-01-01,Croatia,City of Zagreb,Grad Zagreb,zagreb,5,61,27,0,0,51,650191.0,257260.0,,2.53,
2025-02-01,Croatia,City of Zagreb,Grad Zagreb,zagreb,7,62,26,0,0,51,707655.0,312971.0,,2.26,
2025-03-01,Croatia,City of Zagreb,Grad Zagreb,zagreb,3,59,25,0,0,65,1001810.0,433279.0,,2.31,
2025-04-01,Croatia,City of Zagreb,Grad Zagreb,zagreb,6,59,22,2,0,79,3285477.0,1183596.0,,2.78,
2025-05-01,Croatia,City of Zagreb,Grad Zagreb,zagreb,5,58,22,3,0,82,5868629.0,1842550.0,,3.19,
2025-06-01,Croatia,City of Zagreb,Grad Zagreb,zagreb,6,55,21,0,0,53,14338131.0,3180196.0,,4.51,
2025-07-01,Croatia,City of Zagreb,Grad Zagreb,zagreb,4,52,24,1,0,62,24949182.0,4356619.0,,5.73,
2025-08-01,Croatia,City of Zagreb,Grad Zagreb,zagreb,3,53,24,2,0,48,26698687.0,4712840.0,,5.67,
2025-09-01,Croatia,City of Zagreb,Grad Zagreb,zagreb,3,68,26,1,0,70,11878893.0,2413037.0,,4.92,
2025-10-01,Croatia,City of Zagreb,Grad Zagreb,zagreb,4,81,31,0,0,65,3534395.0,1145990.0,,3.08,
2025-11-01,Croatia,City of Zagreb,Grad Zagreb,zagreb,6,89,37,0,0,35,931046.0,414243.0,,2.25,
2025-12-01,Croatia,City of Zagreb,Grad Zagreb,zagreb,5,86,33,2,0,27,941480.0,440431.0,,2.14,
2026-01-01,Croatia,City of Zagreb,Grad Zagreb,zagreb,7,63,38,0,0,31,666278.0,264054.0,,2.52,
2026-02-01,Croatia,City of Zagreb,Grad Zagreb,zagreb,4,72,31,0,0,38,,328081.0,,,
2026-03-01,Croatia,City of Zagreb,Grad Zagreb,zagreb,3,66,32,2,0,78,,,,,
2020-01-01,Greece,Attica,Athens Prefecture,athens,9,78,30,10,8,37,1741391.0,811844.0,942864.0,2.14,5.96
2020-02-01,Greece,Attica,Athens Prefecture,athens,11,89,26,9,10,29,1808607.0,858454.0,942864.0,2.11,6.61
2020-03-01,Greece,Attica,Athens Prefecture,athens,4,37,18,5,4,0,,,942864.0,,
2020-04-01,Greece,Attica,Athens Prefecture,athens,3,14,8,1,3,0,66553.0,16120.0,942864.0,4.13,0.24
2020-05-01,Greece,Attica,Athens Prefecture,athens,6,24,13,2,4,0,94550.0,32967.0,942864.0,2.87,0.32
2020-06-01,Greece,Attica,Athens Prefecture,athens,7,37,16,3,4,0,902492.0,376638.0,942864.0,2.4,3.19
2020-07-01,Greece,Attica,Athens Prefecture,athens,7,48,21,6,7,0,6908326.0,1727507.0,942864.0,4.0,23.64
2020-08-01,Greece,Attica,Athens Prefecture,athens,6,45,20,9,10,46,12335085.0,2786080.0,942864.0,4.43,42.2
2020-09-01,Greece,Attica,Athens Prefecture,athens,5,51,16,8,7,42,7722629.0,1704143.0,942864.0,4.53,27.3
2020-10-01,Greece,Attica,Athens Prefecture,athens,5,42,17,7,6,34,5250308.0,1216975.0,942864.0,4.31,17.96
2020-11-01,Greece,Attica,Athens Prefecture,athens,2,17,12,1,4,0,569759.0,167440.0,942864.0,3.4,2.01
2020-12-01,Greece,Attica,Athens Prefecture,athens,3,14,7,1,2,0,,,942864.0,,
2021-01-01,Greece,Attica,Athens Prefecture,athens,4,16,10,2,3,0,380183.0,146591.0,1019052.0,2.59,1.2
2021-02-01,Greece,Attica,Athens Prefecture,athens,3,16,8,1,4,0,408460.0,169046.0,1019052.0,2.42,1.43
2021-03-01,Greece,Attica,Athens Prefecture,athens,4,17,9,2,5,0,509539.0,207799.0,1019052.0,2.45,1.61
2021-04-01,Greece,Attica,Athens Prefecture,athens,5,20,11,2,4,0,591166.0,193278.0,1019052.0,3.06,1.93
2021-05-01,Greece,Attica,Athens Prefecture,athens,6,37,16,4,5,35,1883756.0,605147.0,1019052.0,3.11,5.96
2021-06-01,Greece,Attica,Athens Prefecture,athens,7,54,22,10,11,0,7273925.0,1921447.0,1019052.0,3.79,23.79
2021-07-01,Greece,Attica,Athens Prefecture,athens,8,69,28,16,16,63,16705834.0,3765280.0,1019052.0,4.44,52.88
2021-08-01,Greece,Attica,Athens Prefecture,athens,8,68,34,20,16,46,20317996.0,4438395.0,1019052.0,4.58,64.32
2021-09-01,Greece,Attica,Athens Prefecture,athens,8,75,27,18,16,30,14995441.0,3367348.0,1019052.0,4.45,49.05
2021-10-01,Greece,Attica,Athens Prefecture,athens,7,62,28,13,12,47,8147055.0,2031275.0,1019052.0,4.01,25.79
2021-11-01,Greece,Attica,Athens Prefecture,athens,6,55,22,9,9,0,1574631.0,645128.0,1019052.0,2.44,5.15
2021-12-01,Greece,Attica,Athens Prefecture,athens,7,47,18,7,7,0,1098827.0,524613.0,1019052.0,2.09,3.48
2022-01-01,Greece,Attica,Athens Prefecture,athens,7,39,21,5,7,0,890680.0,432152.0,1278776.0,2.06,2.25
2022-02-01,Greece,Attica,Athens Prefecture,athens,7,48,24,5,5,0,1012437.0,488775.0,1278776.0,2.07,2.83
2022-03-01,Greece,Attica,Athens Prefecture,athens,8,55,27,9,8,25,1684839.0,737333.0,1278776.0,2.29,4.25
2022-04-01,Greece,Attica,Athens Prefecture,athens,9,61,31,16,12,44,5002313.0,1818043.0,1278776.0,2.75,13.04
2022-05-01,Greece,Attica,Athens Prefecture,athens,10,92,37,18,17,49,12694208.0,3193521.0,1278776.0,3.97,32.02
2022-06-01,Greece,Attica,Athens Prefecture,athens,9,85,39,22,23,61,19739970.0,4469678.0,1278776.0,4.42,51.46
2022-07-01,Greece,Attica,Athens Prefecture,athens,8,82,47,24,22,62,27445185.0,5506656.0,1278776.0,4.98,69.23
2022-08-01,Greece,Attica,Athens Prefecture,athens,9,80,45,23,20,67,29824098.0,6222628.0,1278776.0,4.79,75.23
2022-09-01,Greece,Attica,Athens Prefecture,athens,10,91,44,24,21,46,20688693.0,4436623.0,1278776.0,4.66,53.93
2022-10-01,Greece,Attica,Athens Prefecture,athens,9,83,39,19,16,38,9858886.0,2409230.0,1278776.0,4.09,24.87
2022-11-01,Greece,Attica,Athens Prefecture,athens,7,65,33,10,9,0,1967281.0,866741.0,1278776.0,2.27,5.13
2022-12-01,Greece,Attica,Athens Prefecture,athens,7,66,27,7,8,0,1937314.0,831976.0,1278776.0,2.33,4.89
2023-01-01,Greece,Attica,Athens Prefecture,athens,8,64,31,7,9,0,1591829.0,723472.0,1237782.0,2.2,4.15
2023-02-01,Greece,Attica,Athens Prefecture,athens,7,67,27,9,8,0,1603094.0,757301.0,1237782.0,2.12,4.63
2023-03-01,Greece,Attica,Athens Prefecture,athens,8,68,34,10,10,24,2450684.0,1114884.0,1237782.0,2.2,6.39
2023-04-01,Greece,Attica,Athens Prefecture,athens,7,73,34,16,13,49,6491390.0,2156633.0,1237782.0,3.01,17.48
2023-05-01,Greece,Attica,Athens Prefecture,athens,8,84,36,22,21,67,14349293.0,3632014.0,1237782.0,3.95,37.4
2023-06-01,Greece,Attica,Athens Prefecture,athens,8,86,39,27,24,65,22554193.0,5132877.0,1237782.0,4.39,60.74
2023-07-01,Greece,Attica,Athens Prefecture,athens,8,85,46,31,22,44,29461403.0,6104604.0,1237782.0,4.83,76.78
2023-08-01,Greece,Attica,Athens Prefecture,athens,7,80,46,25,21,74,31687354.0,6706282.0,1237782.0,4.73,82.58
2023-09-01,Greece,Attica,Athens Prefecture,athens,8,100,48,28,23,63,22215646.0,4891345.0,1237782.0,4.54,59.83
2023-10-01,Greece,Attica,Athens Prefecture,athens,8,82,38,22,19,42,10467410.0,2664617.0,1237782.0,3.93,27.28
2023-11-01,Greece,Attica,Athens Prefecture,athens,7,75,34,11,13,32,2201951.0,985494.0,1237782.0,2.23,5.93
2023-12-01,Greece,Attica,Athens Prefecture,athens,7,76,30,9,10,0,2135574.0,912901.0,1237782.0,2.34,5.57
2024-01-01,Greece,Attica,Athens Prefecture,athens,7,64,33,8,10,26,1590600.0,725894.0,1244717.0,2.19,4.12
2024-02-01,Greece,Attica,Athens Prefecture,athens,7,76,36,9,11,43,1669445.0,777542.0,1244717.0,2.15,4.62
2024-03-01,Greece,Attica,Athens Prefecture,athens,8,77,31,13,14,29,2666674.0,1202277.0,1244717.0,2.22,6.91
2024-04-01,Greece,Attica,Athens Prefecture,athens,7,81,38,21,18,56,6647713.0,2222037.0,1244717.0,2.99,17.8
2024-05-01,Greece,Attica,Athens Prefecture,athens,7,94,41,24,20,81,15061894.0,3781852.0,1244717.0,3.98,39.03
2024-06-01,Greece,Attica,Athens Prefecture,athens,8,96,42,29,25,66,23239692.0,5325670.0,1244717.0,4.36,62.24
2024-07-01,Greece,Attica,Athens Prefecture,athens,6,87,45,26,22,100,30500850.0,6286235.0,1244717.0,4.85,79.05
2024-08-01,Greece,Attica,Athens Prefecture,athens,6,79,52,27,23,60,33001001.0,7023179.0,1244717.0,4.7,85.53
2024-09-01,Greece,Attica,Athens Prefecture,athens,8,99,45,28,24,50,23097441.0,5051618.0,1244717.0,4.57,61.85
2024-10-01,Greece,Attica,Athens Prefecture,athens,7,92,46,25,20,44,10949434.0,2791216.0,1244717.0,3.92,28.38
2024-11-01,Greece,Attica,Athens Prefecture,athens,8,73,32,11,12,29,2286095.0,1015253.0,1244717.0,2.25,6.12
2024-12-01,Greece,Attica,Athens Prefecture,athens,7,67,30,10,9,38,2233823.0,950494.0,1244717.0,2.35,5.79
2025-01-01,Greece,Attica,Athens Prefecture,athens,6,67,38,9,9,0,1656673.0,742865.0,,2.23,
2025-02-01,Greece,Attica,Athens Prefecture,athens,7,71,34,10,9,35,1736159.0,792580.0,,2.19,
2025-03-01,Greece,Attica,Athens Prefecture,athens,6,71,37,12,12,41,2728327.0,1208535.0,,2.26,
2025-04-01,Greece,Attica,Athens Prefecture,athens,6,70,37,21,17,61,7007060.0,2256607.0,,3.11,
2025-05-01,Greece,Attica,Athens Prefecture,athens,6,86,41,26,26,86,15344134.0,3855399.0,,3.98,
2025-06-01,Greece,Attica,Athens Prefecture,athens,8,88,47,32,27,78,23664485.0,5463943.0,,4.33,
2025-07-01,Greece,Attica,Athens Prefecture,athens,7,86,48,29,26,76,31042269.0,6388875.0,,4.86,
2025-08-01,Greece,Attica,Athens Prefecture,athens,6,80,58,27,25,76,33942944.0,7191177.0,,4.72,
2025-09-01,Greece,Attica,Athens Prefecture,athens,7,96,53,33,26,62,23311959.0,5085544.0,,4.58,
2025-10-01,Greece,Attica,Athens Prefecture,athens,7,87,51,29,27,41,11145425.0,2821077.0,,3.95,
2025-11-01,Greece,Attica,Athens Prefecture,athens,7,78,57,14,13,0,2325074.0,1030092.0,,2.26,
2025-12-01,Greece,Attica,Athens Prefecture,athens,7,78,46,11,11,0,2261248.0,966702.0,,2.34,
2026-01-01,Greece,Attica,Athens Prefecture,athens,7,67,47,10,8,0,1651344.0,735297.0,,2.25,
2026-02-01,Greece,Attica,Athens Prefecture,athens,7,71,37,10,11,0,,811585.0,,,
2026-03-01,Greece,Attica,Athens Prefecture,athens,6,72,47,16,14,34,,,,,
2020-01-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,3,21,3,0,0,0,1741391.0,811844.0,942864.0,2.14,5.96
2020-02-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,3,27,3,0,0,0,1808607.0,858454.0,942864.0,2.11,6.61
2020-03-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,0,11,2,0,0,0,,,942864.0,,
2020-04-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,0,5,0,0,0,0,66553.0,16120.0,942864.0,4.13,0.24
2020-05-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,2,10,0,0,0,0,94550.0,32967.0,942864.0,2.87,0.32
2020-06-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,6,25,2,0,0,0,902492.0,376638.0,942864.0,2.4,3.19
2020-07-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,5,56,7,0,3,0,6908326.0,1727507.0,942864.0,4.0,23.64
2020-08-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,4,64,10,0,4,53,12335085.0,2786080.0,942864.0,4.43,42.2
2020-09-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,2,37,10,0,0,0,7722629.0,1704143.0,942864.0,4.53,27.3
2020-10-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,0,20,9,2,0,0,5250308.0,1216975.0,942864.0,4.31,17.96
2020-11-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,0,6,2,0,2,0,569759.0,167440.0,942864.0,3.4,2.01
2020-12-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,0,5,2,0,0,0,,,942864.0,,
2021-01-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,0,6,0,0,0,0,380183.0,146591.0,1019052.0,2.59,1.2
2021-02-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,0,9,0,0,0,0,408460.0,169046.0,1019052.0,2.42,1.43
2021-03-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,0,11,0,0,0,0,509539.0,207799.0,1019052.0,2.45,1.61
2021-04-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,2,13,0,0,0,0,591166.0,193278.0,1019052.0,3.06,1.93
2021-05-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,4,27,4,0,0,0,1883756.0,605147.0,1019052.0,3.11,5.96
2021-06-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,9,56,6,0,2,0,7273925.0,1921447.0,1019052.0,3.79,23.79
2021-07-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,8,85,11,0,3,58,16705834.0,3765280.0,1019052.0,4.44,52.88
2021-08-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,9,100,12,0,4,62,20317996.0,4438395.0,1019052.0,4.58,64.32
2021-09-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,3,54,11,0,3,63,14995441.0,3367348.0,1019052.0,4.45,49.05
2021-10-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,2,27,13,0,0,0,8147055.0,2031275.0,1019052.0,4.01,25.79
2021-11-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,0,10,3,0,0,0,1574631.0,645128.0,1019052.0,2.44,5.15
2021-12-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,0,5,0,0,0,0,1098827.0,524613.0,1019052.0,2.09,3.48
2022-01-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,2,11,0,0,0,0,890680.0,432152.0,1278776.0,2.06,2.25
2022-02-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,3,17,4,0,0,0,1012437.0,488775.0,1278776.0,2.07,2.83
2022-03-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,3,26,3,0,0,0,1684839.0,737333.0,1278776.0,2.29,4.25
2022-04-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,6,45,8,0,0,0,5002313.0,1818043.0,1278776.0,2.75,13.04
2022-05-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,8,60,9,0,2,0,12694208.0,3193521.0,1278776.0,3.97,32.02
2022-06-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,9,81,18,1,3,43,19739970.0,4469678.0,1278776.0,4.42,51.46
2022-07-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,10,86,17,0,3,84,27445185.0,5506656.0,1278776.0,4.98,69.23
2022-08-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,12,87,15,0,4,70,29824098.0,6222628.0,1278776.0,4.79,75.23
2022-09-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,6,59,15,0,2,57,20688693.0,4436623.0,1278776.0,4.66,53.93
2022-10-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,3,30,10,0,0,0,9858886.0,2409230.0,1278776.0,4.09,24.87
2022-11-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,4,12,3,0,0,0,1967281.0,866741.0,1278776.0,2.27,5.13
2022-12-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,0,12,2,0,0,0,1937314.0,831976.0,1278776.0,2.33,4.89
2023-01-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,3,16,3,0,0,0,1591829.0,723472.0,1237782.0,2.2,4.15
2023-02-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,5,24,3,0,0,0,1603094.0,757301.0,1237782.0,2.12,4.63
2023-03-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,5,41,4,0,0,0,2450684.0,1114884.0,1237782.0,2.2,6.39
2023-04-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,6,44,6,0,0,0,6491390.0,2156633.0,1237782.0,3.01,17.48
2023-05-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,5,53,11,0,0,0,14349293.0,3632014.0,1237782.0,3.95,37.4
2023-06-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,8,85,15,2,3,42,22554193.0,5132877.0,1237782.0,4.39,60.74
2023-07-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,9,91,19,1,3,100,29461403.0,6104604.0,1237782.0,4.83,76.78
2023-08-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,11,89,21,0,4,90,31687354.0,6706282.0,1237782.0,4.73,82.58
2023-09-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,6,60,18,0,3,60,22215646.0,4891345.0,1237782.0,4.54,59.83
2023-10-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,2,34,10,0,0,36,10467410.0,2664617.0,1237782.0,3.93,27.28
2023-11-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,2,11,3,0,0,0,2201951.0,985494.0,1237782.0,2.23,5.93
2023-12-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,0,9,3,0,0,0,2135574.0,912901.0,1237782.0,2.34,5.57
2024-01-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,3,16,3,0,0,0,1590600.0,725894.0,1244717.0,2.19,4.12
2024-02-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,3,27,3,0,0,0,1669445.0,777542.0,1244717.0,2.15,4.62
2024-03-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,2,33,0,0,0,0,2666674.0,1202277.0,1244717.0,2.22,6.91
2024-04-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,5,50,7,0,3,0,6647713.0,2222037.0,1244717.0,2.99,17.8
2024-05-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,6,63,8,0,0,0,15061894.0,3781852.0,1244717.0,3.98,39.03
2024-06-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,6,79,12,4,3,0,23239692.0,5325670.0,1244717.0,4.36,62.24
2024-07-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,7,83,16,2,2,81,30500850.0,6286235.0,1244717.0,4.85,79.05
2024-08-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,6,81,14,0,3,90,33001001.0,7023179.0,1244717.0,4.7,85.53
2024-09-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,5,59,16,3,2,56,23097441.0,5051618.0,1244717.0,4.57,61.85
2024-10-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,4,36,9,0,0,0,10949434.0,2791216.0,1244717.0,3.92,28.38
2024-11-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,0,10,3,0,0,0,2286095.0,1015253.0,1244717.0,2.25,6.12
2024-12-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,0,8,0,0,0,0,2233823.0,950494.0,1244717.0,2.35,5.79
2025-01-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,0,15,2,0,0,0,1656673.0,742865.0,,2.23,
2025-02-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,3,22,3,0,0,0,1736159.0,792580.0,,2.19,
2025-03-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,4,33,5,0,0,0,2728327.0,1208535.0,,2.26,
2025-04-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,4,37,8,0,0,0,7007060.0,2256607.0,,3.11,
2025-05-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,5,54,10,0,0,0,15344134.0,3855399.0,,3.98,
2025-06-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,7,72,15,0,2,47,23664485.0,5463943.0,,4.33,
2025-07-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,7,74,17,2,4,94,31042269.0,6388875.0,,4.86,
2025-08-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,6,76,17,0,2,82,33942944.0,7191177.0,,4.72,
2025-09-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,5,61,15,0,3,68,23311959.0,5085544.0,,4.58,
2025-10-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,4,33,11,0,0,0,11145425.0,2821077.0,,3.95,
2025-11-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,0,10,6,0,0,0,2325074.0,1030092.0,,2.26,
2025-12-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,0,10,2,0,0,0,2261248.0,966702.0,,2.34,
2026-01-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,2,14,3,0,0,0,1651344.0,735297.0,,2.25,
2026-02-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,0,22,3,0,0,0,,811585.0,,,
2026-03-01,Greece,Ionian Islands,Corfu Regional Unit,corfu,2,31,7,0,0,0,,,,,
2020-01-01,Greece,Crete,Heraklion Regional Unit,heraklion,0,32,7,0,0,0,1741391.0,811844.0,942864.0,2.14,5.96
2020-02-01,Greece,Crete,Heraklion Regional Unit,heraklion,0,40,12,0,0,0,1808607.0,858454.0,942864.0,2.11,6.61
2020-03-01,Greece,Crete,Heraklion Regional Unit,heraklion,0,14,9,0,0,0,,,942864.0,,
2020-04-01,Greece,Crete,Heraklion Regional Unit,heraklion,0,7,0,0,0,0,66553.0,16120.0,942864.0,4.13,0.24
2020-05-01,Greece,Crete,Heraklion Regional Unit,heraklion,0,8,0,0,0,0,94550.0,32967.0,942864.0,2.87,0.32
2020-06-01,Greece,Crete,Heraklion Regional Unit,heraklion,0,23,6,0,0,0,902492.0,376638.0,942864.0,2.4,3.19
2020-07-01,Greece,Crete,Heraklion Regional Unit,heraklion,8,46,6,0,25,25,6908326.0,1727507.0,942864.0,4.0,23.64
2020-08-01,Greece,Crete,Heraklion Regional Unit,heraklion,8,58,22,8,61,37,12335085.0,2786080.0,942864.0,4.43,42.2
2020-09-01,Greece,Crete,Heraklion Regional Unit,heraklion,6,44,21,5,44,34,7722629.0,1704143.0,942864.0,4.53,27.3
2020-10-01,Greece,Crete,Heraklion Regional Unit,heraklion,0,35,11,0,24,23,5250308.0,1216975.0,942864.0,4.31,17.96
2020-11-01,Greece,Crete,Heraklion Regional Unit,heraklion,0,12,8,0,0,0,569759.0,167440.0,942864.0,3.4,2.01
2020-12-01,Greece,Crete,Heraklion Regional Unit,heraklion,0,8,0,0,0,0,,,942864.0,,
2021-01-01,Greece,Crete,Heraklion Regional Unit,heraklion,0,8,0,0,0,0,380183.0,146591.0,1019052.0,2.59,1.2
2021-02-01,Greece,Crete,Heraklion Regional Unit,heraklion,0,9,0,0,0,0,408460.0,169046.0,1019052.0,2.42,1.43
2021-03-01,Greece,Crete,Heraklion Regional Unit,heraklion,0,8,0,0,0,0,509539.0,207799.0,1019052.0,2.45,1.61
2021-04-01,Greece,Crete,Heraklion Regional Unit,heraklion,0,9,0,0,0,0,591166.0,193278.0,1019052.0,3.06,1.93
2021-05-01,Greece,Crete,Heraklion Regional Unit,heraklion,0,20,8,0,10,0,1883756.0,605147.0,1019052.0,3.11,5.96
2021-06-01,Greece,Crete,Heraklion Regional Unit,heraklion,0,45,13,0,43,34,7273925.0,1921447.0,1019052.0,3.79,23.79
2021-07-01,Greece,Crete,Heraklion Regional Unit,heraklion,10,65,14,11,71,82,16705834.0,3765280.0,1019052.0,4.44,52.88
2021-08-01,Greece,Crete,Heraklion Regional Unit,heraklion,9,87,16,11,98,100,20317996.0,4438395.0,1019052.0,4.58,64.32
2021-09-01,Greece,Crete,Heraklion Regional Unit,heraklion,0,63,26,8,79,72,14995441.0,3367348.0,1019052.0,4.45,49.05
2021-10-01,Greece,Crete,Heraklion Regional Unit,heraklion,0,57,22,11,61,42,8147055.0,2031275.0,1019052.0,4.01,25.79
2021-11-01,Greece,Crete,Heraklion Regional Unit,heraklion,0,15,9,0,6,0,1574631.0,645128.0,1019052.0,2.44,5.15
2021-12-01,Greece,Crete,Heraklion Regional Unit,heraklion,0,14,0,0,0,0,1098827.0,524613.0,1019052.0,2.09,3.48
2022-01-01,Greece,Crete,Heraklion Regional Unit,heraklion,0,14,6,0,0,4,890680.0,432152.0,1278776.0,2.06,2.25
2022-02-01,Greece,Crete,Heraklion Regional Unit,heraklion,0,21,8,0,0,0,1012437.0,488775.0,1278776.0,2.07,2.83
2022-03-01,Greece,Crete,Heraklion Regional Unit,heraklion,6,21,6,0,0,0,1684839.0,737333.0,1278776.0,2.29,4.25
2022-04-01,Greece,Crete,Heraklion Regional Unit,heraklion,4,36,9,6,20,11,5002313.0,1818043.0,1278776.0,2.75,13.04
2022-05-01,Greece,Crete,Heraklion Regional Unit,heraklion,5,54,25,6,43,27,12694208.0,3193521.0,1278776.0,3.97,32.02
2022-06-01,Greece,Crete,Heraklion Regional Unit,heraklion,10,68,28,16,58,49,19739970.0,4469678.0,1278776.0,4.42,51.46
2022-07-01,Greece,Crete,Heraklion Regional Unit,heraklion,8,70,31,12,66,59,27445185.0,5506656.0,1278776.0,4.98,69.23
2022-08-01,Greece,Crete,Heraklion Regional Unit,heraklion,8,85,32,16,63,72,29824098.0,6222628.0,1278776.0,4.79,75.23
2022-09-01,Greece,Crete,Heraklion Regional Unit,heraklion,9,75,35,13,74,49,20688693.0,4436623.0,1278776.0,4.66,53.93
2022-10-01,Greece,Crete,Heraklion Regional Unit,heraklion,5,59,27,11,48,30,9858886.0,2409230.0,1278776.0,4.09,24.87
2022-11-01,Greece,Crete,Heraklion Regional Unit,heraklion,0,23,10,0,4,0,1967281.0,866741.0,1278776.0,2.27,5.13
2022-12-01,Greece,Crete,Heraklion Regional Unit,heraklion,0,25,8,0,0,0,1937314.0,831976.0,1278776.0,2.33,4.89
2023-01-01,Greece,Crete,Heraklion Regional Unit,heraklion,0,27,9,0,0,0,1591829.0,723472.0,1237782.0,2.2,4.15
2023-02-01,Greece,Crete,Heraklion Regional Unit,heraklion,5,24,7,0,6,0,1603094.0,757301.0,1237782.0,2.12,4.63
2023-03-01,Greece,Crete,Heraklion Regional Unit,heraklion,4,32,10,0,5,0,2450684.0,1114884.0,1237782.0,2.2,6.39
2023-04-01,Greece,Crete,Heraklion Regional Unit,heraklion,6,40,15,7,24,12,6491390.0,2156633.0,1237782.0,3.01,17.48
2023-05-01,Greece,Crete,Heraklion Regional Unit,heraklion,4,58,22,6,60,25,14349293.0,3632014.0,1237782.0,3.95,37.4
